,country,duration_seconds,english_cname,file_id,file_name,file_url,genus,latitude,license,location,longitude,recordist,recordist_url,sonogram_url,species,type,remarks,full_name
1015,United States,42,Forster's Tern,324774,XC324774.mp3,https://www.xeno-canto.org/324774/download,Sterna,32.6287,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Otay Lakes, San Diego Co., California, United States",-116.923,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC324774-med.png,forsteri,flight call,"XC324774 © Paul Marvin // Otay Lakes, San Diego Co., California (32.6287, -116.923), United States // 140m // 08:44h, 2015-05-03 // flight call // two flew by with fish /  / bird-seen:yes /  / playback-used:no // also:  Common Yellowthroat",Forster's Tern (Sterna forsteri)
1016,United States,49,Forster's Tern,324786,XC324786.mp3,https://www.xeno-canto.org/324786/download,Sterna,32.6287,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Otay Lakes, San Diego Co., California, United States",-116.923,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC324786-med.png,forsteri,flight call,"XC324786 © Paul Marvin // Otay Lakes, San Diego Co., California (32.6287, -116.923), United States // 140m // 08:42h, 2015-05-03 // flight call // first a distant bird in flight then one flew by with fish /  / bird-seen:yes /  / playback-used:no // also:  Song Sparrow",Forster's Tern (Sterna forsteri)
1017,United States,58,Forster's Tern,302649,XC302649.mp3,https://www.xeno-canto.org/302649/download,Sterna,33.699,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Bolsa Chica Ecological Preserve, Huntington Beach, Orange County, California, United States",-118.043,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC302649-med.png,forsteri,call,"XC302649 © Paul Marvin // Bolsa Chica Ecological Preserve, Huntington Beach, Orange County, California (33.699, -118.043), United States // 0m // 09:46h, 2015-04-09 // call // adult on top of post hoping to be fed, it often calls when other Forster's Terns fly near /  / near tern colonies and many calling Elegant Terns and Forster's Terns in background /  / same as bird in recordings XC302650 and XC302651  /  / bird-seen:yes /  / playback-used:no // also:  Elegant Tern, Rock Dove, Canada Goose",Forster's Tern (Sterna forsteri)
1018,United States,60,Forster's Tern,302650,XC302650.mp3,https://www.xeno-canto.org/302650/download,Sterna,33.699,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Bolsa Chica Ecological Preserve, Huntington Beach, Orange County, California, United States",-118.043,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC302650-med.png,forsteri,call,"XC302650 © Paul Marvin // Bolsa Chica Ecological Preserve, Huntington Beach, Orange County, California (33.699, -118.043), United States // 0m // 09:41h, 2015-04-09 // call // adult on top of post hoping to be fed, it often calls when other Forster's Terns fly near /  / near tern colonies and many calling Elegant Terns and Forster's Terns in background /  / same as bird in recordings XC302649 and XC302651  /  / bird-seen:yes /  / playback-used:no // also:  Elegant Tern, Rock Dove, Canada Goose",Forster's Tern (Sterna forsteri)
1019,United States,72,Forster's Tern,408570,XC408570.mp3,https://www.xeno-canto.org/408570/download,Sterna,33.6422,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Upper Newport Bay Nature Preserve, Orange County, California, United States",-117.8867,Frank Lambert,https://www.xeno-canto.org/contributor/YTUXOCTUEM,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC408570-med.png,forsteri,call,"XC408570 Â© Frank Lambert // Upper Newport Bay Nature Preserve, Orange County, California (33.6422, -117.8867), United States // 0m // 07:10h, 2015-05-17 // call // calling whilst perched /  / bird-seen:yes /  / playback-used:no",Forster's Tern (Sterna forsteri)
1020,United States,6,Great Horned Owl,357021,XC357021.mp3,https://www.xeno-canto.org/357021/download,Bubo,38.3275,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Redwood Road, Napa County, California, United States",-122.3527,Jim Holmes,https://www.xeno-canto.org/contributor/FIDXCHEYJO,https://www.xeno-canto.org/sounds/uploaded/FIDXCHEYJO/ffts/XC357021-med.png,virginianus,song,"XC357021 © Jim Holmes // Redwood Road, Napa County, California (38.3275, -122.3527), United States // 80m // 06:00h, 2017-02-25 // song //  /  / bird-seen:no /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1021,United States,6,Great Horned Owl,289232,XC289232.mp3,https://www.xeno-canto.org/289232/download,Bubo,35.475,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Jim Green Trail, Atascadero, San Luis Obispo County, California, United States",-120.6443,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC289232-med.png,virginianus,"male, song","XC289232 © Thomas G. Graves // Jim Green Trail, Atascadero, San Luis Obispo County, California (35.475, -120.6443), United States // 300m // 17:00h, 2015-11-08 // male, song // This should be the same male as the male in XC289230. /  / bird-seen:yes /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1022,United States,7,Great Horned Owl,289234,XC289234.mp3,https://www.xeno-canto.org/289234/download,Bubo,35.475,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Jim Green Trail, Atascadero, San Luis Obispo County, California, United States",-120.6443,Thomas G. Graves,https://www.xeno-canto.org/contributor/KGOCOOKTTU,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC289234-med.png,virginianus,"call, female, squawk","XC289234 © Thomas G. Graves // Jim Green Trail, Atascadero, San Luis Obispo County, California (35.475, -120.6443), United States // 300m // 17:00h, 2015-11-08 // call, female, squawk // This should be the same as the female (I'm assuming female)  in XC289230. /  / bird-seen:yes /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1023,United States,8,Great Horned Owl,477778,XC477778.mp3,https://www.xeno-canto.org/477778/download,Bubo,41.5321,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Stanley Camp, Humboldt County, Nevada, United States",-118.9926,Bobby Wilcox,https://www.xeno-canto.org/contributor/YHKQPPJDVP,https://www.xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC477778-med.png,virginianus,"male, song","XC477778 Â© Bobby Wilcox // Stanley Camp, Humboldt County, Nevada (41.5321, -118.9926), United States // 1900m // 11:00h, 2019-05-23 // male, song // About 50ft away in dense aspen stand near creek. Female sitting next to it on a branch about 25ft high. Not sure why it was singing in the middle of the morning but it had been a very foggy morning earlier.  /  / bird-seen:yes /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1024,United States,12,Great Horned Owl,111909,XC111909.mp3,https://www.xeno-canto.org/111909/download,Bubo,38.549,http://creativecommons.org/licenses/by-nc-nd/2.5/,"Davis, California, United States",-121.774,Steve Hampton,https://www.xeno-canto.org/contributor/BUGKVZBWKF,https://www.xeno-canto.org/sounds/uploaded/BUGKVZBWKF/ffts/XC111909-med.png,virginianus,barks,"XC111909 © Steve Hampton // Davis, California (38.549, -121.774), United States // 20m // 18:00h, 2012-10-24 // barks // high in tree, evening, not seen; ID discussed",Great Horned Owl (Bubo virginianus)
1025,United States,15,Great Horned Owl,301240,XC301240.mp3,https://www.xeno-canto.org/301240/download,Bubo,34.1601,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Big Dalton Canyon, Glendora, Los Angeles County, California, United States",-117.8256,Lance A. M. Benner,https://www.xeno-canto.org/contributor/MDZVOPUOXU,https://www.xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC301240-med.png,virginianus,"call, female, male","XC301240 © Lance A. M. Benner // Big Dalton Canyon, Glendora, Los Angeles County, California (34.1601, -117.8256), United States // 380m // 17:29h, 2016-01-24 // call, female, male // Duetting great horned owls in a canyon with a small creek.  The owls were calling from a south-facing slope above the creek.   /  / Equipment: Sony PCM-M10, Sennheiser ME62, and a Telinga 22 inch dish. / Modifications to the file: cropped and amplified by 38 dB. /  / bird-seen:no /  / playback-used:no // also:  Hermit Thrush",Great Horned Owl (Bubo virginianus)
1026,United States,18,Great Horned Owl,301237,XC301237.mp3,https://www.xeno-canto.org/301237/download,Bubo,34.1601,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Big Dalton Canyon, Glendora, Los Angeles County, California, United States",-117.8256,Lance A. M. Benner,https://www.xeno-canto.org/contributor/MDZVOPUOXU,https://www.xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC301237-med.png,virginianus,"call, female, male","XC301237 © Lance A. M. Benner // Big Dalton Canyon, Glendora, Los Angeles County, California (34.1601, -117.8256), United States // 380m // 17:31h, 2016-01-24 // call, female, male // Duetting great horned owls in a canyon with a small creek.  The owls were calling from a south-facing slope above the creek.   /  / Equipment: Sony PCM-M10, Sennheiser ME62, and a Telinga 22 inch dish. / Modifications to the file: cropped and amplified by 36 dB. /  /  / bird-seen:no /  / playback-used:no // also:  Hermit Thrush",Great Horned Owl (Bubo virginianus)
1027,United States,23,Great Horned Owl,302155,XC302155.mp3,https://www.xeno-canto.org/302155/download,Bubo,34.195,http://creativecommons.org/licenses/by-nc-sa/4.0/,"East Loma Alta Drive, Altadena, Los Angeles County, California, United States",-118.1199,Lance A. M. Benner,https://www.xeno-canto.org/contributor/MDZVOPUOXU,https://www.xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC302155-med.png,virginianus,"call, female, male","XC302155 © Lance A. M. Benner // East Loma Alta Drive, Altadena, Los Angeles County, California (34.195, -118.1199), United States // 460m // 23:42h, 2016-02-03 // call, female, male // Hoots and mating sounds by two great horned owls.    I saw one bird (the female) after obtaining the recording. /  / I moved the dish to track the male as it flew off, which is why its vocalizations fade in amplitude toward the end. /  / Equipment: Sony PCM-M10 recorder, Sennheiser ME62 microphone, and a Telinga 22 inch dish. / Modifications: cropped and amplified by 4 dB. /  / bird-seen:yes /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1028,United States,26,Great Horned Owl,297435,XC297435.mp3,https://www.xeno-canto.org/297435/download,Bubo,35.9792,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Sequoia National Forest, Tulare County, California, United States",-118.3637,Ross Gallardy,https://www.xeno-canto.org/contributor/FNIOJOZADD,https://www.xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC297435-med.png,virginianus,song,"XC297435 © Ross Gallardy // Sequoia National Forest, Tulare County, California (35.9792, -118.3637), United States // 2800m // 05:30h, 2015-03-17 // song //  /  / bird-seen:yes /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1029,United States,27,Great Horned Owl,283402,XC283402.mp3,https://www.xeno-canto.org/283402/download,Bubo,34.2849,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Windy Gap, San Gabriel Mountains, Los Angeles County, California, United States",-117.9927,Lance A. M. Benner,https://www.xeno-canto.org/contributor/MDZVOPUOXU,https://www.xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC283402-med.png,virginianus,"call, female, male","XC283402 Â© Lance A. M. Benner // Windy Gap, San Gabriel Mountains, Los Angeles County, California (34.2849, -117.9927), United States // 1600m // 22:39h, 2015-09-30 // call, female, male // Recorded in a semi-open area that burned extensively in 2009.  The recording starts with calls from a female, then has calls from a male, and alternates throughout the rest of the recording.  /  / Equipment: Olympus LS-10S, a Telinga 22 inch dish, and a Sennheiser ME62 microphone. /  / Modifications to the file: cropped. /  / An airplane is also audible. /  / bird-seen:no /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1030,United States,27,Great Horned Owl,283405,XC283405.mp3,https://www.xeno-canto.org/283405/download,Bubo,34.2849,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Windy Gap, San Gabriel Mountains, Los Angeles County, California, United States",-117.9927,Lance A. M. Benner,https://www.xeno-canto.org/contributor/MDZVOPUOXU,https://www.xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC283405-med.png,virginianus,"call, male","XC283405 Â© Lance A. M. Benner // Windy Gap, San Gabriel Mountains, Los Angeles County, California (34.2849, -117.9927), United States // 1600m // 22:36h, 2015-09-30 // call, male // Recorded in a semi-open area that burned extensively in 2009.   /  / Equipment: Olympus LS-10S, a Telinga 22 inch dish, and a Sennheiser ME62 microphone. /  / Modifications to the file: cropped. /  / bird-seen:no /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1031,United States,29,Great Horned Owl,288918,XC288918.mp3,https://www.xeno-canto.org/288918/download,Bubo,34.2559,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Bill Williams River National Wildlife Refuge, Mohave/La Paz Counties, Arizona, United States",-113.983,Eric Hough,https://www.xeno-canto.org/contributor/BCFUZDOSJZ,https://www.xeno-canto.org/sounds/uploaded/BCFUZDOSJZ/ffts/XC288918-med.png,virginianus,"alarm call, begging call, juvenile","XC288918 © Eric Hough // Bill Williams River National Wildlife Refuge, Mohave/La Paz Counties, Arizona (34.2559, -113.983), United States // 180m // 05:00h, 2015-08-10 // alarm call, begging call, juvenile // Immature bird calls three times in recording, at 0:02, 0:16, and 0:28. Amplification, low and high pass filters used in Audacity. Great Horned Owl vocalizations clipped from Brown-crested Flycatcher recording XC288917. /  / bird-seen:yes /  / playback-used:no // also:  Great Horned Owl",Great Horned Owl (Bubo virginianus)
1032,United States,30,Great Horned Owl,291158,XC291158.mp3,https://www.xeno-canto.org/291158/download,Bubo,34.2539,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Mineral Wash, Bill Williams River National Wildlife Refuge, La Paz County, Arizona, United States",-114.0005,Eric Hough,https://www.xeno-canto.org/contributor/BCFUZDOSJZ,https://www.xeno-canto.org/sounds/uploaded/BCFUZDOSJZ/ffts/XC291158-med.png,virginianus,call,"XC291158 © Eric Hough // Mineral Wash, Bill Williams River National Wildlife Refuge, La Paz County, Arizona (34.2539, -114.0005), United States // 170m // 05:00h, 2015-08-03 // call // Bird calls twice during recording, at 0:04 and 0:21. Same individual as XC291157. Amplification, low and high pass filters used in Audacity. /  / bird-seen:yes /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1033,United States,33,Great Horned Owl,283404,XC283404.mp3,https://www.xeno-canto.org/283404/download,Bubo,34.2849,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Windy Gap, San Gabriel Mountains, Los Angeles County, California, United States",-117.9927,Lance A. M. Benner,https://www.xeno-canto.org/contributor/MDZVOPUOXU,https://www.xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC283404-med.png,virginianus,"call, female, male","XC283404 Â© Lance A. M. Benner // Windy Gap, San Gabriel Mountains, Los Angeles County, California (34.2849, -117.9927), United States // 1600m // 22:38h, 2015-09-30 // call, female, male // Recorded in a semi-open area that burned extensively in 2009.   /  / Equipment: Olympus LS-10S, a Telinga 22 inch dish, and a Sennheiser ME62 microphone. /  / Modifications to the file: cropped. /  / bird-seen:no /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1034,United States,34,Great Horned Owl,291157,XC291157.mp3,https://www.xeno-canto.org/291157/download,Bubo,34.2539,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Mineral Wash, Bill Williams River National Wildlife Refuge, La Paz County, Arizona, United States",-114.0005,Eric Hough,https://www.xeno-canto.org/contributor/BCFUZDOSJZ,https://www.xeno-canto.org/sounds/uploaded/BCFUZDOSJZ/ffts/XC291157-med.png,virginianus,call,"XC291157 © Eric Hough // Mineral Wash, Bill Williams River National Wildlife Refuge, La Paz County, Arizona (34.2539, -114.0005), United States // 170m // 05:00h, 2015-08-03 // call // High-pitched screeched call once at 0:02. Same individual as XC291158. Amplification, low and high pass filters used in Audacity. Bat species also heard in recording. /  / bird-seen:yes /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1035,United States,38,Great Horned Owl,167607,XC167607.mp3,https://www.xeno-canto.org/167607/download,Bubo,34.2584,http://creativecommons.org/licenses/by-nc-sa/3.0/,"Red Box Gap, San Gabriel Mountains, Los Angeles County, California, United States",-118.1048,Lance A. M. Benner,https://www.xeno-canto.org/contributor/MDZVOPUOXU,https://www.xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC167607-med.png,virginianus,"call, female","XC167607 © Lance A. M. Benner // Red Box Gap, San Gabriel Mountains, Los Angeles County, California (34.2584, -118.1048), United States // 1400m // 20:38h, 2013-02-18 // call, female // Natural vocalizations by a female great horned owl perched atop an electrical tower.   /  / Habitat: south-facing slope with chaparral and scattered oaks, bigcone Douglas firs, Coulter pines, incense cedars, and some exotics.   /  / Modifications to the file: cropped at both ends. /  / Equipment: Olympus LS-10 with a Sennheiser MKE-400 short shotgun microphone. /  / bird-seen:yes /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1036,United States,43,Great Horned Owl,335480,XC335480.mp3,https://www.xeno-canto.org/335480/download,Bubo,34.195,http://creativecommons.org/licenses/by-nc-sa/4.0/,"East Loma Alta Drive, Altadena, Los Angeles County, California, United States",-118.1199,Lance A. M. Benner,https://www.xeno-canto.org/contributor/MDZVOPUOXU,https://www.xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC335480-med.png,virginianus,"begging call, juvenile","XC335480 © Lance A. M. Benner // East Loma Alta Drive, Altadena, Los Angeles County, California (34.195, -118.1199), United States // 460m // 22:58h, 2016-09-19 // begging call, juvenile // Recorded in a suburban neighborhood while the bird was perched on a utility pole.  This area is only a few hundred meters from the edge of the city. /  / Equipment: Sony PCM-M10 and a Sennheiser ME67. / Edits: None. /  / bird-seen:yes /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1037,United States,46,Great Horned Owl,289828,XC289828.mp3,https://www.xeno-canto.org/289828/download,Bubo,35.9069,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Willow Beach, Mohave County, Arizona, United States",-114.7066,Ashley Pipkin,https://www.xeno-canto.org/contributor/UOAWPKXNWK,https://www.xeno-canto.org/sounds/uploaded/UOAWPKXNWK/ffts/XC289828-med.png,virginianus,call,"XC289828 © Ashley Pipkin // Willow Beach, Mohave County, Arizona (35.9069, -114.7066), United States // 260m // 01:00h, 2015-10-14 // call //  /  / bird-seen:no /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1038,United States,47,Great Horned Owl,330635,XC330635.mp3,https://www.xeno-canto.org/330635/download,Bubo,34.195,http://creativecommons.org/licenses/by-nc-sa/4.0/,"East Loma Alta Drive, Altadena, Los Angeles County, California, United States",-118.1199,Lance A. M. Benner,https://www.xeno-canto.org/contributor/MDZVOPUOXU,https://www.xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC330635-med.png,virginianus,begging call,"XC330635 © Lance A. M. Benner // East Loma Alta Drive, Altadena, Los Angeles County, California (34.195, -118.1199), United States // 460m // 22:22h, 2016-08-08 // begging call // Begging HY birds in a suburban neighborhood.  The loud bird was perched on a utility pole at a range of about 10 meters.  The second one was on top of a tree roughly 40-50 m off to the left.   /  / Equipment: Sony PCM-M10, Sennheiser ME62, and a Telinga 22 inch parabola. / Modifications to the file: cropped.   /  /  / bird-seen:yes /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1039,United States,47,Great Horned Owl,367256,XC367256.mp3,https://www.xeno-canto.org/367256/download,Bubo,38.5274,http://creativecommons.org/licenses/by-nc-sa/4.0/,"California (near  Rancho Murieta), Sacramento County, California, United States",-121.081,Jim Holmes,https://www.xeno-canto.org/contributor/FIDXCHEYJO,https://www.xeno-canto.org/sounds/uploaded/FIDXCHEYJO/ffts/XC367256-med.png,virginianus,call,"XC367256 © Jim Holmes // California (near  Rancho Murieta), Sacramento County, California (38.5274, -121.081), United States // 90m // 20:30h, 2017-04-30 // call //  /  / bird-seen:no /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1040,United States,49,Great Horned Owl,312451,XC312451.mp3,https://www.xeno-canto.org/312451/download,Bubo,38.0707,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Golden Gate National Recreation Area (near  Point Reyes Station), Marin County, California, United States",-122.8246,Daniel Boyes,https://www.xeno-canto.org/contributor/OGKUSYCERR,https://www.xeno-canto.org/sounds/uploaded/OGKUSYCERR/ffts/XC312451-med.png,virginianus,call,"XC312451 © Daniel Boyes // Golden Gate National Recreation Area (near  Point Reyes Station), Marin County, California (38.0707, -122.8246), United States // 20m // 06:00h, 2016-04-05 // call // Male and female. One individual perched in California Bay Laurel. Recording was not altered. /  / bird-seen:yes /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1041,United States,51,Great Horned Owl,135359,XC135359.mp3,https://www.xeno-canto.org/135359/download,Bubo,33.3135,http://creativecommons.org/licenses/by-nc-sa/3.0/,"Cibola, La Paz, Arizona, United States",-114.7024,Bobby Wilcox,https://www.xeno-canto.org/contributor/YHKQPPJDVP,https://www.xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC135359-med.png,virginianus,"call, duet, female, male","XC135359 © Bobby Wilcox // Cibola, La Paz, Arizona (33.3135, -114.7024), United States // 70m // 05:00h, 2013-05-28 // call, duet, female, male //  /  / bird-seen:yes /  / playback-used:no // also:  Western Kingbird, White-winged Dove",Great Horned Owl (Bubo virginianus)
1042,United States,51,Great Horned Owl,408606,XC408606.mp3,https://www.xeno-canto.org/408606/download,Bubo,37.0291,http://creativecommons.org/licenses/by-nc-nd/4.0/,"San Luis Reservoir SRA--Basalt Campground, Merced County, California, United States",-121.0647,Frank Lambert,https://www.xeno-canto.org/contributor/YTUXOCTUEM,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC408606-med.png,virginianus,call,"XC408606 Â© Frank Lambert // San Luis Reservoir SRA--Basalt Campground, Merced County, California (37.0291, -121.0647), United States // 190m // 22:00h, 2015-05-18 // call //  /  / bird-seen:no /  / playback-used:no",Great Horned Owl (Bubo virginianus pacificus?)
1043,United States,54,Great Horned Owl,445201,XC445201.mp3,https://www.xeno-canto.org/445201/download,Bubo,34.195,http://creativecommons.org/licenses/by-nc-sa/4.0/,"East Loma Alta Drive, Altadena, Los Angeles County, California, United States",-118.1199,Lance A. M. Benner,https://www.xeno-canto.org/contributor/MDZVOPUOXU,https://www.xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC445201-med.png,virginianus,call,"XC445201 Â© Lance A. M. Benner // East Loma Alta Drive, Altadena, Los Angeles County, California (34.195, -118.1199), United States // 460m // 03:25h, 2018-12-08 // call // Wak wak calls recorded through a screen door.  The microphone was not aimed at the bird because I wasn't sure where it was, so the calls were picked up in the sidelobes.   /  / Equipment: Sony PCM-M10 and a Sennheiser ME67. / Edits: trimmed. /  /  /  / bird-seen:no /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1044,United States,55,Great Horned Owl,337290,XC337290.mp3,https://www.xeno-canto.org/337290/download,Bubo,34.195,http://creativecommons.org/licenses/by-nc-sa/4.0/,"East Loma Alta Drive, Altadena, Los Angeles County, California, United States",-118.1199,Lance A. M. Benner,https://www.xeno-canto.org/contributor/MDZVOPUOXU,https://www.xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC337290-med.png,virginianus,call,"XC337290 Â© Lance A. M. Benner // East Loma Alta Drive, Altadena, Los Angeles County, California (34.195, -118.1199), United States // 460m // 04:17h, 2016-10-06 // call // Wak wak calls recorded against the backdrop of Pasadena.  Distant emergency vehicle sirens are also audible.  The bird was near the top of a tree about 20 meters from me.   /  / Equipment: Sony PCM-M10 recorder and a Sennheiser ME67 microphone. / Edits to the file: trimmed at both ends. /  / bird-seen:yes /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1045,United States,57,Great Horned Owl,195626,XC195626.mp3,https://www.xeno-canto.org/195626/download,Bubo,34.3434,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Three Points, Angeles National Forest, Los Angeles County, California, United States",-117.983,Lance A. M. Benner,https://www.xeno-canto.org/contributor/MDZVOPUOXU,https://www.xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC195626-med.png,virginianus,call,"XC195626 © Lance A. M. Benner // Three Points, Angeles National Forest, Los Angeles County, California (34.3434, -117.983), United States // 1800m // 21:32h, 2014-09-12 // call // ""Wac wac"" call in response to playing a northern saw-whet owl recording.  A short time after this recording ended, I started hearing female squawk and male territorial calls from the same direction.  I didn't play any great horned owl vocalizations.  This is an uncommon GHOW vocalization, and to identify it, I compared this recording with one on the ""Voices of North American Owls"" CD.  I also compared the recording with spotted owl, long-eared owl, and even mule deer (which I saw nearby) recordings and was able to exclude those species.  A faint western screech owl is audible in the background and earlier I had also heard some whines from a northern saw-whet owl. /  / Habitat: Edge of an open forest with Coulter pine, canyon live oak, bigcone Douglas Fir, incense cedar, and chaparral  species. /  / Equipment: Olympus LS-10 with a Telinga 22 inch dish and a Sennheiser ME62 microphone. /  / Modifications to the file: cropped and amplified by 10 dB. /  / bird-seen:no /  / playback-used:yes // also:  Western Screech Owl",Great Horned Owl (Bubo virginianus)
1046,United States,59,Great Horned Owl,337285,XC337285.mp3,https://www.xeno-canto.org/337285/download,Bubo,34.195,http://creativecommons.org/licenses/by-nc-sa/4.0/,"East Loma Alta Drive, Altadena, Los Angeles County, California, United States",-118.1199,Lance A. M. Benner,https://www.xeno-canto.org/contributor/MDZVOPUOXU,https://www.xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC337285-med.png,virginianus,call,"XC337285 © Lance A. M. Benner // East Loma Alta Drive, Altadena, Los Angeles County, California (34.195, -118.1199), United States // 460m // 4:17h, 2016-10-06 // call // Wak wak calls recorded in a suburban neighborhood at a range of about 20 meters while the bird was perched on a tree.   /  / Equipment: Sony PCM-M10 recorder and a Sennheiser ME67 microphone. / Edits to the file: trimmed at both ends. /  / bird-seen:yes /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1047,United States,59,Great Horned Owl,283401,XC283401.mp3,https://www.xeno-canto.org/283401/download,Bubo,34.2849,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Windy Gap, San Gabriel Mountains, Los Angeles County, California, United States",-117.9927,Lance A. M. Benner,https://www.xeno-canto.org/contributor/MDZVOPUOXU,https://www.xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC283401-med.png,virginianus,"call, female, male","XC283401 Â© Lance A. M. Benner // Windy Gap, San Gabriel Mountains, Los Angeles County, California (34.2849, -117.9927), United States // 1600m // 22:41h, 2015-09-30 // call, female, male // Recorded in a semi-open area that burned extensively in 2009.  The recording starts with calls from a female, then has calls from a male, and alternates throughout the rest of the recording.  /  / Equipment: Olympus LS-10S, a Telinga 22 inch dish, and a Sennheiser ME62 microphone. /  / Modifications to the file: cropped. /  / bird-seen:no /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1048,United States,60,Great Horned Owl,113807,XC113807.mp3,https://www.xeno-canto.org/113807/download,Bubo,34.201,http://creativecommons.org/licenses/by-nc-sa/3.0/,"Big Santa Anita Canyon, San Gabriel Mountains, Los Angeles County, California, United States",-118.019,Lance A. M. Benner,https://www.xeno-canto.org/contributor/MDZVOPUOXU,https://www.xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC113807-med.png,virginianus,call,"XC113807 © Lance A. M. Benner // Big Santa Anita Canyon, San Gabriel Mountains, Los Angeles County, California (34.201, -118.019), United States // 600m // 19:35h, 2012-11-28 // call // Multiple great horned owls were calling spontaneously.  The loudest bird on the recording was atop a Coulter pine tree only about 30 meters from us. /  / Recorded at a parking lot of a popular picnic area on a north-facing slope. /  / Local trees: Coulter pine, various non-native pines and deciduous trees, coast live oak, canyon live oak, Mexican elderberry, big leaf maple, and California bay. /  / Equipment: Olympus LS-10 with a Sennheiser MKE-400 short shotgun microphone. /  /  / bird-seen:no /  / playback-used:no",Great Horned Owl (Bubo virginianus)
